udi,product_id,type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,type_encoded,temp_diff,power
4886,H34299,H,303.8,312.5,1748.0,25.1,175,0,0,0,0,0,0,2,8.7,43874.8
4887,L52066,L,303.8,312.5,1372.0,45.7,180,0,0,0,0,0,0,0,8.7,62700.4
4888,L52067,L,303.7,312.5,1481.0,33.3,182,0,0,0,0,0,0,0,8.8,49317.3
4889,L52068,L,303.7,312.4,1512.0,39.2,184,0,0,0,0,0,0,0,8.7,59270.4
4890,L52069,L,303.7,312.5,1632.0,36.6,186,0,0,0,0,0,0,0,8.8,59731.2
4891,L52070,L,303.7,312.4,1525.0,43.9,188,0,0,0,0,0,0,0,8.7,66947.5
4892,M19751,M,303.7,312.3,1756.0,26.4,190,0,0,0,0,0,0,1,8.6,46358.4
4893,L52072,L,303.7,312.3,1922.0,23.1,193,0,0,0,0,0,0,0,8.6,44398.2
4894,M19753,M,303.8,312.5,1448.0,44.3,195,0,0,0,0,0,0,1,8.7,64146.4
4895,H34308,H,303.8,312.5,1447.0,46.6,198,0,0,0,0,0,0,2,8.7,67430.2
4896,M19755,M,303.8,312.4,1597.0,33.4,203,0,0,0,0,0,0,1,8.6,53339.8
4897,M19756,M,303.7,312.4,1642.0,32.3,206,0,0,0,0,0,0,1,8.7,53036.6
4898,H34311,H,303.8,312.5,1525.0,38.0,209,0,0,0,0,0,0,2,8.7,57950.0
4899,H34312,H,303.6,312.4,1460.0,53.7,214,0,0,0,0,0,0,2,8.8,78402.0
4900,L52079,L,303.6,312.3,2076.62838774028,17.7,219,0,0,0,0,0,0,0,8.7,36756.322
4901,L52080,L,303.6,312.4,1388.0,41.9,221,0,0,0,0,0,0,0,8.8,58157.2
4902,M19761,M,303.6,312.3,1630.0,32.4,223,0,0,0,0,0,0,1,8.7,52812.0
4903,L52082,L,303.6,312.3,1616.0,29.3,226,0,0,0,0,0,0,0,8.7,47348.8
4904,L52083,L,303.6,312.4,2076.62838774028,16.8,0,0,0,0,0,0,0,0,8.8,34887.357
4905,H34318,H,303.6,312.4,1480.0,50.7,2,0,0,0,0,0,0,2,8.8,75036.0
4906,L52085,L,303.6,312.4,1363.0,53.1,7,0,0,0,0,0,0,0,8.8,72375.3
4907,H34320,H,303.6,312.4,1436.0,45.6,9,0,0,0,0,0,0,2,8.8,65481.6
4908,M19767,M,303.6,312.5,1607.0,33.7,14,0,0,0,0,0,0,1,8.9,54155.9
4909,M19768,M,303.6,312.5,1459.0,48.2,17,0,0,0,0,0,0,1,8.9,70323.8
4910,L52089,L,303.5,312.4,1481.0,43.7,20,0,0,0,0,0,0,0,8.9,64719.7
4911,M19770,M,303.5,312.4,1606.0,31.7,22,0,0,0,0,0,0,1,8.9,50910.2
4912,L52091,L,303.5,312.3,1681.0,29.8,25,0,0,0,0,0,0,0,8.8,50093.8
4913,L52092,L,303.5,312.2,1511.0,37.1,27,0,0,0,0,0,0,0,8.7,56058.1
4914,M19773,M,303.5,312.3,1593.0,35.2,29,0,0,0,0,0,0,1,8.8,56073.6
4915,M19774,M,303.5,312.3,1532.0,41.7,32,0,0,0,0,0,0,1,8.8,63884.4
4916,H34329,H,303.5,312.3,1386.0,49.0,35,0,0,0,0,0,0,2,8.8,67914.0
4917,H34330,H,303.4,312.3,1769.0,27.9,40,0,0,0,0,0,0,2,8.9,49355.1
4918,M19777,M,303.4,312.2,1561.0,38.2,45,0,0,0,0,0,0,1,8.8,59630.2
4919,L52098,L,303.3,312.2,1457.0,40.7,48,0,0,0,0,0,0,0,8.9,59299.9
4920,L52099,L,303.3,312.2,1506.0,40.0,50,0,0,0,0,0,0,0,8.9,60240.0
4921,L52100,L,303.4,312.2,1337.0,69.4,52,1,0,0,1,0,0,0,8.8,92787.8
4922,L52101,L,303.4,312.3,1287.0,54.8,54,0,0,0,0,0,0,0,8.9,70527.6
4923,M19782,M,303.4,312.2,1615.0,35.7,56,0,0,0,0,0,0,1,8.8,57655.5
4924,M19783,M,303.4,312.2,1972.0,23.5,59,0,0,0,0,0,0,1,8.8,46342.0
4925,H34338,H,303.4,312.3,1522.0,42.1,62,0,0,0,0,0,0,2,8.9,64076.2
4926,L52105,L,303.4,312.3,1680.0,30.6,67,0,0,0,0,0,0,0,8.9,51408.0
4927,L52106,L,303.4,312.3,1502.0,36.0,69,0,0,0,0,0,0,0,8.9,54072.0
4928,M19787,M,303.5,312.3,1543.0,33.3,71,0,0,0,0,0,0,1,8.8,51381.9
4929,L52108,L,303.5,312.3,1584.0,35.2,74,0,0,0,0,0,0,0,8.8,55756.8
4930,L52109,L,303.5,312.4,1340.0,44.5,76,0,0,0,0,0,0,0,8.9,59630.0
4931,L52110,L,303.4,312.3,1663.0,33.9,78,0,0,0,0,0,0,0,8.9,56375.7
4932,M19791,M,303.3,312.1,1693.0,30.0,80,0,0,0,0,0,0,1,8.8,50790.0
4933,L52112,L,303.3,312.1,1418.0,44.7,83,0,0,0,0,0,0,0,8.8,63384.6
4934,H34347,H,303.4,312.2,1554.0,36.8,85,0,0,0,0,0,0,2,8.8,57187.2
4935,L52114,L,303.4,312.2,1580.0,35.8,90,0,0,0,0,0,0,0,8.8,56564.0
4936,L52115,L,303.4,312.3,1479.0,42.8,92,0,0,0,0,0,0,0,8.9,63301.2
4937,L52116,L,303.5,312.4,1284.0,69.893711175364,94,1,0,0,1,0,0,0,8.9,89743.525
4938,L52117,L,303.4,312.3,1540.0,38.7,96,0,0,0,0,0,0,0,8.9,59598.0
4939,M19798,M,303.5,312.4,1606.0,30.1,98,0,0,0,0,0,0,1,8.9,48340.6
4940,L52119,L,303.6,312.5,1286.0,62.4,101,0,0,0,0,0,0,0,8.9,80246.4
4941,L52120,L,303.6,312.6,1502.0,39.5,103,0,0,0,0,0,0,0,9.0,59329.0
4942,M19801,M,303.6,312.7,1699.0,31.5,105,0,0,0,0,0,0,1,9.1,53518.5
4943,L52122,L,303.5,312.6,1602.0,34.2,108,0,0,0,0,0,0,0,9.1,54788.4
4944,H34357,H,303.6,312.6,1436.0,42.0,110,0,0,0,0,0,0,2,9.0,60312.0
4945,M19804,M,303.6,312.7,1765.0,27.5,115,0,0,0,0,0,0,1,9.1,48537.5
4946,L52125,L,303.6,312.7,1418.0,44.1,118,0,0,0,0,0,0,0,9.1,62533.8
4947,M19806,M,303.7,312.7,1669.0,31.7,120,0,0,0,0,0,0,1,9.0,52907.3
4948,L52127,L,303.7,312.7,1395.0,53.9,123,0,0,0,0,0,0,0,9.0,75190.5
4949,M19808,M,303.8,312.7,1500.0,41.7,125,0,0,0,0,0,0,1,8.9,62550.0
4950,M19809,M,303.8,312.7,1555.0,33.4,128,0,0,0,0,0,0,1,8.9,51937.0
4951,M19810,M,303.8,312.7,1919.0,20.2,131,0,0,0,0,0,0,1,8.9,38763.8
4952,L52131,L,303.8,312.7,1596.0,36.6,134,0,0,0,0,0,0,0,8.9,58413.6
4953,M19812,M,303.8,312.7,1374.0,53.6,136,0,0,0,0,0,0,1,8.9,73646.4
4954,L52133,L,303.7,312.5,1670.0,26.1,139,0,0,0,0,0,0,0,8.8,43587.0
4955,L52134,L,303.7,312.6,1702.0,29.1,141,0,0,0,0,0,0,0,8.9,49528.2
4956,M19815,M,303.8,312.5,1366.0,45.1,143,0,0,0,0,0,0,1,8.7,61606.6
4957,M19816,M,303.8,312.5,2076.62838774028,15.2,146,0,0,0,0,0,0,1,8.7,31564.751
4958,M19817,M,303.8,312.6,1768.0,23.9,149,0,0,0,0,0,0,1,8.8,42255.2
4959,L52138,L,303.8,312.5,1523.0,47.0,152,0,0,0,0,0,0,0,8.7,71581.0
4960,L52139,L,303.8,312.6,1735.0,25.9,154,0,0,0,0,0,0,0,8.8,44936.5
4961,L52140,L,303.9,312.7,1339.0,62.3,156,0,0,0,0,0,0,0,8.8,83419.7
4962,L52141,L,303.9,312.7,1800.0,24.3,158,0,0,0,0,0,0,0,8.8,43740.0
4963,M19822,M,304.0,312.7,1456.0,51.2,160,0,0,0,0,0,0,1,8.7,74547.2
4964,L52143,L,303.9,312.7,1789.0,24.4,163,0,0,0,0,0,0,0,8.8,43651.6
4965,L52144,L,303.9,312.7,1602.0,33.9,165,0,0,0,0,0,0,0,8.8,54307.8
4966,M19825,M,303.8,312.7,1364.0,49.3,167,0,0,0,0,0,0,1,8.9,67245.2
4967,L52146,L,303.8,312.6,1793.0,28.1,170,0,0,0,0,0,0,0,8.8,50383.3
4968,L52147,L,303.9,312.6,1426.0,53.4,172,0,0,0,0,0,0,0,8.7,76148.4
4969,M19828,M,303.9,312.7,1485.0,43.3,174,0,0,0,0,0,0,1,8.8,64300.5
4970,L52149,L,303.9,312.7,1528.0,38.4,177,0,0,0,0,0,0,0,8.8,58675.2
4971,L52150,L,303.8,312.6,1565.0,36.0,179,0,0,0,0,0,0,0,8.8,56340.0
4972,L52151,L,303.8,312.7,1838.0,27.8,181,0,0,0,0,0,0,0,8.9,51096.4
4973,H34386,H,303.8,312.6,1811.0,24.9,183,0,0,0,0,0,0,2,8.8,45093.9
4974,L52153,L,303.8,312.7,1461.0,38.2,188,0,0,0,0,0,0,0,8.9,55810.2
4975,L52154,L,303.8,312.7,1414.0,41.7,190,0,0,0,0,0,0,0,8.9,58963.8
4976,L52155,L,303.7,312.7,1426.0,45.5,192,0,0,0,0,0,0,0,9.0,64883.0
4977,L52156,L,303.7,312.7,1359.0,56.8,194,1,0,0,0,1,0,0,9.0,77191.2
4978,L52157,L,303.7,312.7,1540.0,44.8,196,0,0,0,0,0,0,0,9.0,68992.0
4979,L52158,L,303.6,312.7,1429.0,47.7,198,0,0,0,0,0,0,0,9.1,68163.3
4980,M19839,M,303.7,312.7,1612.0,36.3,200,0,0,0,0,0,0,1,9.0,58515.6
4981,M19840,M,303.7,312.8,1685.0,31.8,203,0,0,0,0,0,0,1,9.1,53583.0
4982,M19841,M,303.7,312.8,1558.0,37.7,206,0,0,0,0,0,0,1,9.1,58736.6
4983,L52162,L,303.7,313.0,1811.0,24.3,209,0,0,0,0,0,0,0,9.3,44007.3
4984,L52163,L,303.8,313.1,1869.0,25.8,211,0,0,0,0,0,0,0,9.3,48220.2
4985,L52164,L,303.8,313.1,1256.0,58.7,213,1,0,0,0,1,0,0,9.3,73727.2
4986,M19845,M,303.8,313.0,1789.0,23.5,215,0,0,0,0,0,0,1,9.2,42041.5
4987,L52166,L,303.7,312.9,1502.0,40.5,0,0,0,0,0,0,0,0,9.2,60831.0
4988,M19847,M,303.7,313.0,1303.0,54.4,2,0,0,0,0,0,0,1,9.3,70883.2
4989,L52168,L,303.8,313.1,2076.62838774028,13.0,5,1,0,0,1,0,0,0,9.3,26996.169
4990,L52169,L,303.9,313.2,1499.0,37.4,7,0,0,0,0,0,0,0,9.3,56062.6
4991,L52170,L,303.9,313.2,1393.0,46.5,9,0,0,0,0,0,0,0,9.3,64774.5
4992,M19851,M,303.9,313.0,1475.0,41.0,11,0,0,0,0,0,0,1,9.1,60475.0
4993,L52172,L,303.8,312.9,1573.0,34.6,14,0,0,0,0,0,0,0,9.1,54425.8
4994,L52173,L,303.8,312.9,1819.0,23.7,16,0,0,0,0,0,0,0,9.1,43110.3
4995,M19854,M,303.5,312.6,1642.0,29.4,18,0,0,0,0,0,0,1,9.1,48274.8
4996,L52175,L,303.6,312.6,1540.0,39.8,21,0,0,0,0,0,0,0,9.0,61292.0
4997,M19856,M,303.6,312.8,1400.0,43.2,23,0,0,0,0,0,0,1,9.2,60480.0
4998,M19857,M,303.6,312.8,2076.62838774028,11.4,26,1,0,0,1,0,0,1,9.2,23673.564
4999,M19858,M,303.6,312.8,1825.0,25.2,29,0,0,0,0,0,0,1,9.2,45990.0
5000,M19859,M,303.7,312.9,1532.0,41.3,32,0,0,0,0,0,0,1,9.2,63271.6
5001,L52180,L,303.7,312.8,1832.0,23.6,35,0,0,0,0,0,0,0,9.1,43235.2
5002,M19861,M,303.6,312.7,2076.62838774028,17.6,37,0,0,0,0,0,0,1,9.1,36548.66
5003,L52182,L,303.7,312.8,1627.0,31.7,40,0,0,0,0,0,0,0,9.1,51575.9
5004,L52183,L,303.7,312.8,1437.0,51.3,42,0,0,0,0,0,0,0,9.1,73718.1
5005,L52184,L,303.7,312.8,1364.0,46.3,44,0,0,0,0,0,0,0,9.1,63153.2
5006,M19865,M,303.7,312.9,1444.0,52.7,46,0,0,0,0,0,0,1,9.2,76098.8
5007,M19866,M,303.7,312.8,1366.0,47.3,49,0,0,0,0,0,0,1,9.1,64611.8
5008,L52187,L,303.8,312.9,1442.0,48.3,52,0,0,0,0,0,0,0,9.1,69648.6
5009,H34422,H,303.7,312.8,1488.0,42.8,54,0,0,0,0,0,0,2,9.1,63686.4
5010,L52189,L,303.7,312.8,1523.0,40.7,59,0,0,0,0,0,0,0,9.1,61986.1
5011,L52190,L,303.7,312.8,1543.0,38.3,61,0,0,0,0,0,0,0,9.1,59096.9
5012,M19871,M,303.7,312.8,1634.0,33.8,63,0,0,0,0,0,0,1,9.1,55229.2
5013,M19872,M,303.8,312.9,1815.0,27.8,66,0,0,0,0,0,0,1,9.1,50457.0
5014,M19873,M,303.8,312.9,1594.0,35.2,69,0,0,0,0,0,0,1,9.1,56108.8
5015,L52194,L,303.8,313.0,1452.0,38.6,72,0,0,0,0,0,0,0,9.2,56047.2
5016,L52195,L,303.9,313.0,1759.0,28.4,74,0,0,0,0,0,0,0,9.1,49955.6
5017,L52196,L,303.9,313.0,1408.0,47.5,76,0,0,0,0,0,0,0,9.1,66880.0
5018,L52197,L,303.9,313.0,1483.0,45.0,78,0,0,0,0,0,0,0,9.1,66735.0
5019,M19878,M,303.9,313.0,1620.0,36.6,80,0,0,0,0,0,0,1,9.1,59292.0
5020,M19879,M,304.0,313.1,1466.0,39.5,83,0,0,0,0,0,0,1,9.1,57907.0
5021,L52200,L,304.1,313.1,1556.0,36.3,86,0,0,0,0,0,0,0,9.0,56482.8
5022,L52201,L,304.0,313.0,1350.0,61.1,88,0,0,0,0,0,0,0,9.0,82485.0
5023,L52202,L,304.0,313.1,1404.0,47.1,90,0,0,0,0,0,0,0,9.1,66128.4
5024,M19883,M,304.0,313.0,1575.0,34.5,92,0,0,0,0,0,0,1,9.0,54337.5
5025,L52204,L,303.9,313.1,1639.0,29.0,95,0,0,0,0,0,0,0,9.2,47531.0
5026,M19885,M,303.9,313.1,1473.0,42.8,97,0,0,0,0,0,0,1,9.2,63044.4
5027,L52206,L,303.9,313.2,1481.0,40.0,100,0,0,0,0,0,0,0,9.3,59240.0
5028,L52207,L,304.0,313.3,1294.0,54.6,102,0,0,0,0,0,0,0,9.3,70652.4
5029,M19888,M,303.9,313.2,1630.0,29.3,104,0,0,0,0,0,0,1,9.3,47759.0
5030,M19889,M,303.9,313.2,1624.0,39.8,107,0,0,0,0,0,0,1,9.3,64635.2
5031,M19890,M,303.9,313.1,1437.0,48.3,110,0,0,0,0,0,0,1,9.2,69407.1
5032,M19891,M,303.8,313.0,1514.0,45.0,113,0,0,0,0,0,0,1,9.2,68130.0
5033,M19892,M,304.0,313.1,1694.0,31.4,116,0,0,0,0,0,0,1,9.1,53191.6
5034,L52213,L,304.0,313.1,1564.0,50.9,119,0,0,0,0,0,0,0,9.1,79607.6
5035,M19894,M,303.9,313.1,1514.0,41.1,121,0,0,0,0,0,0,1,9.2,62225.4
5036,M19895,M,304.0,313.2,1500.0,40.6,124,0,0,0,0,0,0,1,9.2,60900.0
5037,L52216,L,304.0,313.2,1615.0,37.8,127,0,0,0,0,0,0,0,9.2,61047.0
5038,M19897,M,304.1,313.2,1586.0,41.1,129,0,0,0,0,0,0,1,9.1,65184.6
5039,L52218,L,304.1,313.3,1732.0,28.5,132,0,0,0,0,0,0,0,9.2,49362.0
5040,H34453,H,304.1,313.3,1689.0,32.5,134,0,0,0,0,0,0,2,9.2,54892.5
5041,H34454,H,304.1,313.2,1586.0,34.6,139,0,0,0,0,0,0,2,9.1,54875.6
5042,L52221,L,304.0,313.2,1314.0,47.1,144,0,0,0,0,0,0,0,9.2,61889.4
5043,L52222,L,304.1,313.2,1569.0,35.8,146,0,0,0,0,0,0,0,9.1,56170.2
5044,L52223,L,304.1,313.2,1468.0,39.4,148,0,0,0,0,0,0,0,9.1,57839.2
5045,L52224,L,304.1,313.2,1412.0,47.5,150,0,0,0,0,0,0,0,9.1,67070.0
5046,M19905,M,304.1,313.2,1510.0,46.9,152,0,0,0,0,0,0,1,9.1,70819.0
5047,M19906,M,304.1,313.2,1410.0,42.4,155,0,0,0,0,0,0,1,9.1,59784.0
5048,M19907,M,304.1,313.3,1680.0,29.3,158,0,0,0,0,0,0,1,9.2,49224.0
5049,H34462,H,304.0,313.2,1271.0,68.6,161,1,0,0,1,0,0,2,9.2,87190.6
5050,H34463,H,304.0,313.1,1472.0,45.5,166,0,0,0,0,0,0,2,9.1,66976.0
5051,H34464,H,304.0,313.0,1701.0,30.4,171,0,0,0,0,0,0,2,9.0,51710.4
5052,L52231,L,303.9,313.0,1480.0,39.9,176,0,0,0,0,0,0,0,9.1,59052.0
5053,L52232,L,303.9,313.0,1433.0,48.4,178,0,0,0,0,0,0,0,9.1,69357.2
5054,L52233,L,303.8,312.9,1514.0,34.3,180,0,0,0,0,0,0,0,9.1,51930.2
5055,L52234,L,303.8,312.9,1619.0,35.7,182,0,0,0,0,0,0,0,9.1,57798.3
5056,H34469,H,303.8,312.9,1378.0,45.6,184,0,0,0,0,0,0,2,9.1,62836.8
5057,M19916,M,303.9,312.9,1430.0,53.5,189,0,0,0,0,0,0,1,9.0,76505.0
5058,L52237,L,303.8,312.9,1367.0,49.9,192,0,0,0,0,0,0,0,9.1,68213.3
5059,L52238,L,303.9,312.9,1526.0,42.5,194,0,0,0,0,0,0,0,9.0,64855.0
5060,L52239,L,303.9,312.8,1419.0,47.9,196,0,0,0,0,0,0,0,8.9,67970.1
5061,L52240,L,304.0,312.8,1542.0,42.7,198,0,0,0,0,0,0,0,8.8,65843.4
5062,L52241,L,304.0,312.9,1363.0,62.5,200,1,0,0,0,1,0,0,8.9,85187.5
5063,L52242,L,304.0,312.9,1313.0,53.9,202,0,0,0,0,0,0,0,8.9,70770.7
5064,H34477,H,304.0,312.9,1495.0,46.6,0,0,0,0,0,0,0,2,8.9,69667.0
5065,L52244,L,304.0,313.0,1407.0,42.1,5,0,0,0,0,0,0,0,9.0,59234.7
5066,L52245,L,304.1,313.0,1566.0,37.2,7,0,0,0,0,0,0,0,8.9,58255.2
5067,L52246,L,304.1,313.1,1550.0,30.9,9,0,0,0,0,0,0,0,9.0,47895.0
5068,M19927,M,304.2,313.2,1396.0,50.5,11,0,0,0,0,0,0,1,9.0,70498.0
5069,M19928,M,304.3,313.3,1540.0,39.0,14,0,0,0,0,0,0,1,9.0,60060.0
5070,M19929,M,304.2,313.2,1380.0,48.7,17,0,0,0,0,0,0,1,9.0,67206.0
5071,M19930,M,304.2,313.1,1608.0,31.1,20,0,0,0,0,0,0,1,8.9,50008.8
5072,H34485,H,304.2,313.0,1442.0,40.9,23,0,0,0,0,0,0,2,8.8,58977.8
5073,L52252,L,304.1,313.0,1408.0,45.3,28,0,0,0,0,0,0,0,8.9,63782.4
5074,M19933,M,304.0,313.0,1454.0,46.8,30,0,0,0,0,0,0,1,9.0,68047.2
5075,L52254,L,304.1,313.1,1666.0,34.6,33,0,0,0,0,0,0,0,9.0,57643.6
5076,L52255,L,304.1,313.2,1366.0,46.6,35,0,0,0,0,0,0,0,9.1,63655.6
5077,L52256,L,304.2,313.2,1464.0,44.9,37,0,0,0,0,0,0,0,9.0,65733.6
5078,L52257,L,304.3,313.3,1775.0,24.9,39,0,0,0,0,0,0,0,9.0,44197.5
5079,M19938,M,304.3,313.4,1482.0,43.8,41,0,0,0,0,0,0,1,9.1,64911.6
5080,M19939,M,304.2,313.4,1411.0,54.8,44,0,0,0,0,0,0,1,9.2,77322.8
5081,L52260,L,304.2,313.3,1410.0,51.6,47,0,0,0,0,0,0,0,9.1,72756.0
5082,M19941,M,304.1,313.3,1494.0,39.0,49,0,0,0,0,0,0,1,9.2,58266.0
5083,H34496,H,304.1,313.2,1590.0,43.4,52,0,0,0,0,0,0,2,9.1,69006.0
5084,L52263,L,304.1,313.1,1327.0,54.1,57,0,0,0,0,0,0,0,9.0,71790.7
5085,L52264,L,304.1,313.1,1969.0,20.8,59,0,0,0,0,0,0,0,9.0,40955.2
5086,M19945,M,304.0,313.0,1377.0,56.0,61,0,0,0,0,0,0,1,9.0,77112.0
5087,L52266,L,304.0,313.0,1541.0,45.9,64,0,0,0,0,0,0,0,9.0,70731.9
5088,M19947,M,304.0,313.0,1685.0,28.2,66,0,0,0,0,0,0,1,9.0,47517.0
5089,L52268,L,304.0,313.1,1465.0,41.0,69,0,0,0,0,0,0,0,9.1,60065.0
5090,M19949,M,303.9,313.1,1483.0,47.2,71,0,0,0,0,0,0,1,9.2,69997.6
5091,M19950,M,303.9,313.2,1570.0,40.7,74,0,0,0,0,0,0,1,9.3,63899.0
5092,L52271,L,303.9,313.2,1345.0,48.2,77,0,0,0,0,0,0,0,9.3,64829.0
5093,M19952,M,303.9,313.2,1608.0,40.6,79,0,0,0,0,0,0,1,9.3,65284.8
5094,M19953,M,304.0,313.3,1415.0,52.8,82,0,0,0,0,0,0,1,9.3,74712.0
5095,M19954,M,304.1,313.5,1470.0,45.8,85,0,0,0,0,0,0,1,9.4,67326.0
5096,M19955,M,304.1,313.5,1428.0,39.9,88,0,0,0,0,0,0,1,9.4,56977.2
5097,H34510,H,304.2,313.5,1627.0,32.2,91,0,0,0,0,0,0,2,9.3,52389.4
5098,L52277,L,304.2,313.4,1457.0,49.4,96,0,0,0,0,0,0,0,9.2,71975.8
5099,L52278,L,304.2,313.4,1475.0,40.2,98,0,0,0,0,0,0,0,9.2,59295.0
5100,L52279,L,304.2,313.5,1438.0,50.1,100,0,0,0,0,0,0,0,9.3,72043.8
5101,M19960,M,304.2,313.5,1437.0,47.2,102,0,0,0,0,0,0,1,9.3,67826.4
5102,M19961,M,304.1,313.4,1518.0,42.4,105,0,0,0,0,0,0,1,9.3,64363.2
5103,M19962,M,304.1,313.5,1587.0,33.6,108,0,0,0,0,0,0,1,9.4,53323.2
5104,L52283,L,304.1,313.4,1399.0,43.7,111,0,0,0,0,0,0,0,9.3,61136.3
5105,L52284,L,304.1,313.5,1469.0,44.6,113,0,0,0,0,0,0,0,9.4,65517.4
5106,L52285,L,304.1,313.4,1374.0,56.6,115,0,0,0,0,0,0,0,9.3,77768.4
5107,L52286,L,304.0,313.3,1519.0,36.7,117,0,0,0,0,0,0,0,9.3,55747.3
5108,L52287,L,303.9,313.2,1540.0,44.4,119,0,0,0,0,0,0,0,9.3,68376.0
5109,L52288,L,303.9,313.3,1394.0,51.6,121,0,0,0,0,0,0,0,9.4,71930.4
5110,M19969,M,304.0,313.4,1389.0,45.8,123,0,0,0,0,0,0,1,9.4,63616.2
5111,M19970,M,304.0,313.5,1732.0,26.2,126,0,0,0,0,0,0,1,9.5,45378.4
5112,L52291,L,304.1,313.6,1556.0,37.4,129,0,0,0,0,0,0,0,9.5,58194.4
5113,M19972,M,304.1,313.6,1441.0,43.7,131,0,0,0,0,0,0,1,9.5,62971.7
5114,L52293,L,304.1,313.6,1382.0,46.7,134,0,0,0,0,0,0,0,9.5,64539.4
5115,M19974,M,304.2,313.8,1481.0,44.9,136,0,0,0,0,0,0,1,9.6,66496.9
5116,M19975,M,304.2,313.7,2076.62838774028,18.4,139,0,0,0,0,0,0,1,9.5,38209.962
5117,L52296,L,304.2,313.8,1401.0,53.9,142,0,0,0,0,0,0,0,9.6,75513.9
5118,L52297,L,304.1,313.6,1611.0,31.4,144,0,0,0,0,0,0,0,9.5,50585.4
5119,M19978,M,304.2,313.6,1512.0,33.4,146,0,0,0,0,0,0,1,9.4,50500.8
5120,L52299,L,304.2,313.6,1411.0,46.0,149,0,0,0,0,0,0,0,9.4,64906.0
5121,M19980,M,304.2,313.6,1424.0,43.7,151,0,0,0,0,0,0,1,9.4,62228.8
5122,L52301,L,304.2,313.6,1469.0,40.0,154,0,0,0,0,0,0,0,9.4,58760.0
5123,H34536,H,304.2,313.5,1684.0,29.8,156,0,0,0,0,0,0,2,9.3,50183.2
5124,M19983,M,304.2,313.5,1532.0,41.3,161,0,0,0,0,0,0,1,9.3,63271.6
5125,M19984,M,304.2,313.5,1557.0,37.3,164,0,0,0,0,0,0,1,9.3,58076.1
5126,M19985,M,304.3,313.5,1416.0,48.1,167,0,0,0,0,0,0,1,9.2,68109.6
5127,L52306,L,304.3,313.5,1802.0,25.4,170,0,0,0,0,0,0,0,9.2,45770.8
5128,M19987,M,304.3,313.5,2076.62838774028,15.1,172,0,0,0,0,0,0,1,9.2,31357.089
5129,L52308,L,304.2,313.4,1434.0,42.5,175,0,0,0,0,0,0,0,9.2,60945.0
5130,M19989,M,304.1,313.3,1725.0,28.3,177,0,0,0,0,0,0,1,9.2,48817.5
5131,L52310,L,304.2,313.3,1668.0,35.7,180,0,0,0,0,0,0,0,9.1,59547.6
5132,L52311,L,304.1,313.3,1452.0,43.9,182,0,0,0,0,0,0,0,9.2,63742.8
5133,L52312,L,304.1,313.3,1415.0,50.0,184,0,0,0,0,0,0,0,9.2,70750.0
5134,L52313,L,304.1,313.2,1824.0,25.8,186,0,0,0,0,0,0,0,9.1,47059.2
5135,L52314,L,304.1,313.3,1438.0,45.5,188,0,0,0,0,0,0,0,9.2,65429.0
5136,L52315,L,304.1,313.3,1883.0,24.5,190,0,0,0,0,0,0,0,9.2,46133.5
5137,L52316,L,304.2,313.4,1735.0,28.9,192,0,0,0,0,0,0,0,9.2,50141.5
5138,L52317,L,304.3,313.5,1464.0,36.7,194,0,0,0,0,0,0,0,9.2,53728.8
5139,M19998,M,304.3,313.6,1489.0,40.3,196,0,0,0,0,0,0,1,9.3,60006.7
5140,M19999,M,304.4,313.6,1510.0,38.9,199,0,0,0,0,0,0,1,9.2,58739.0
5141,M20000,M,304.3,313.6,1585.0,32.1,202,0,0,0,0,0,0,1,9.3,50878.5
5142,L52321,L,304.4,313.7,1509.0,35.0,205,1,1,0,0,0,0,0,9.3,52815.0
5143,L52322,L,304.4,313.6,1568.0,39.1,0,0,0,0,0,0,0,0,9.2,61308.8
5144,M20003,M,304.3,313.5,1525.0,42.0,2,0,0,0,0,0,0,1,9.2,64050.0
5145,L52324,L,304.4,313.7,1607.0,33.5,5,0,0,0,0,0,0,0,9.3,53834.5
5146,L52325,L,304.5,313.7,1670.0,32.9,7,0,0,0,0,0,0,0,9.2,54943.0
5147,L52326,L,304.4,313.6,1585.0,38.9,9,0,0,0,0,0,0,0,9.2,61656.5
5148,L52327,L,304.4,313.6,1569.0,38.4,11,0,0,0,0,0,0,0,9.2,60249.6
5149,L52328,L,304.4,313.6,1507.0,43.1,13,0,0,0,0,0,0,0,9.2,64951.7
5150,L52329,L,304.3,313.5,1452.0,41.5,15,0,0,0,0,0,0,0,9.2,60258.0
5151,L52330,L,304.3,313.5,1590.0,29.8,17,0,0,0,0,0,0,0,9.2,47382.0
5152,L52331,L,304.3,313.6,1409.0,56.0,19,0,0,0,0,0,0,0,9.3,78904.0
5153,L52332,L,304.3,313.5,2076.62838774028,12.7,21,0,0,0,0,0,0,0,9.2,26373.181
5154,L52333,L,304.2,313.4,1644.0,31.7,23,0,0,0,0,0,0,0,9.2,52114.8
5155,L52334,L,304.2,313.4,1568.0,37.6,25,0,0,0,0,0,0,0,9.2,58956.8
5156,H34569,H,304.2,313.3,1625.0,37.3,27,0,0,0,0,0,0,2,9.1,60612.5
5157,L52336,L,304.2,313.4,1482.0,41.4,32,0,0,0,0,0,0,0,9.2,61354.8
